style_id,name,link,gender_id,category_of_gender_id,type_of_category_id,style_of_type_id
138,Pima 棉V領T恤-男（ 麻花粉 ）,https://s3.lativ.com.tw/i/35015/35015061/3501506_500.jpg,0,0,1,20
138,Pima 棉V領T恤-男（ 白色 ）,https://s3.lativ.com.tw/i/35015/35015071/3501507_500.jpg,0,0,1,20
138,Pima 棉V領T恤-男（ 麻灰 ）,https://s3.lativ.com.tw/i/35015/35015081/3501508_500.jpg,0,0,1,20
138,Pima 棉V領T恤-男（ 深麻灰 ）,https://s3.lativ.com.tw/i/35015/35015091/3501509_500.jpg,0,0,1,20
138,Pima 棉V領T恤-男（ 黑色 ）,https://s3.lativ.com.tw/i/35015/35015101/3501510_500.jpg,0,0,1,20
139,Pima 棉V領T恤-男（ 麻花深藍 ）,https://s3.lativ.com.tw/i/35015/35015011/3501501_500.jpg,0,0,1,21
139,Pima 棉V領T恤-男（ 綠色 ）,https://s3.lativ.com.tw/i/35015/35015021/3501502_500.jpg,0,0,1,21
139,Pima 棉V領T恤-男（ 紅色 ）,https://s3.lativ.com.tw/i/35015/35015031/3501503_500.jpg,0,0,1,21
139,Pima 棉V領T恤-男（ 卡其 ）,https://s3.lativ.com.tw/i/35015/35015041/3501504_500.jpg,0,0,1,21
139,Pima 棉V領T恤-男（ 淺藍 ）,https://s3.lativ.com.tw/i/35015/35015051/3501505_500.jpg,0,0,1,21
139,Pima 棉V領T恤-男（ 麻花粉 ）,https://s3.lativ.com.tw/i/35015/35015061/3501506_500.jpg,0,0,1,21
139,Pima 棉V領T恤-男（ 白色 ）,https://s3.lativ.com.tw/i/35015/35015071/3501507_500.jpg,0,0,1,21
139,Pima 棉V領T恤-男（ 麻灰 ）,https://s3.lativ.com.tw/i/35015/35015081/3501508_500.jpg,0,0,1,21
139,Pima 棉V領T恤-男（ 深麻灰 ）,https://s3.lativ.com.tw/i/35015/35015091/3501509_500.jpg,0,0,1,21
139,Pima 棉V領T恤-男（ 黑色 ）,https://s3.lativ.com.tw/i/35015/35015101/3501510_500.jpg,0,0,1,21
140,Pima 棉圓領短袖T恤-男（ 白色 ）,https://s3.lativ.com.tw/i/32052/32052051/3205205_500.jpg,0,0,1,22
141,Pima 棉圓領T恤-男（ 白色 ）,https://s3.lativ.com.tw/i/30209/30209071/3020907_500.jpg,0,0,1,23
141,Pima 棉圓領T恤-男（ 黑色 ）,https://s3.lativ.com.tw/i/30209/30209081/3020908_500.jpg,0,0,1,23
141,Pima 棉圓領T恤-男（ 深藍 ）,https://s3.lativ.com.tw/i/30209/30209101/3020910_500.jpg,0,0,1,23
141,Pima 棉圓領T恤-男（ 軍綠 ）,https://s3.lativ.com.tw/i/30209/30209111/3020911_500.jpg,0,0,1,23
141,Pima 棉圓領T恤-男（ 紅色 ）,https://s3.lativ.com.tw/i/30209/30209121/3020912_500.jpg,0,0,1,23
142,Pima 棉圓領T恤-男（ 白色 ）,https://s3.lativ.com.tw/i/30209/30209071/3020907_500.jpg,0,0,1,24
142,Pima 棉圓領T恤-男（ 黑色 ）,https://s3.lativ.com.tw/i/30209/30209081/3020908_500.jpg,0,0,1,24
142,Pima 棉圓領T恤-男（ 深藍 ）,https://s3.lativ.com.tw/i/30209/30209101/3020910_500.jpg,0,0,1,24
142,Pima 棉圓領T恤-男（ 軍綠 ）,https://s3.lativ.com.tw/i/30209/30209111/3020911_500.jpg,0,0,1,24
142,Pima 棉圓領T恤-男（ 紅色 ）,https://s3.lativ.com.tw/i/30209/30209121/3020912_500.jpg,0,0,1,24
143,Pima 棉圓領T恤-男（ 白色 ）,https://s3.lativ.com.tw/i/30209/30209071/3020907_500.jpg,0,0,1,25
143,Pima 棉圓領T恤-男（ 黑色 ）,https://s3.lativ.com.tw/i/30209/30209081/3020908_500.jpg,0,0,1,25
143,Pima 棉圓領T恤-男（ 深藍 ）,https://s3.lativ.com.tw/i/30209/30209101/3020910_500.jpg,0,0,1,25
143,Pima 棉圓領T恤-男（ 軍綠 ）,https://s3.lativ.com.tw/i/30209/30209111/3020911_500.jpg,0,0,1,25
143,Pima 棉圓領T恤-男（ 紅色 ）,https://s3.lativ.com.tw/i/30209/30209121/3020912_500.jpg,0,0,1,25
144,Pima 棉圓領T恤-男（ 白色 ）,https://s3.lativ.com.tw/i/30209/30209071/3020907_500.jpg,0,0,1,26
144,Pima 棉圓領T恤-男（ 黑色 ）,https://s3.lativ.com.tw/i/30209/30209081/3020908_500.jpg,0,0,1,26
144,Pima 棉圓領T恤-男（ 深藍 ）,https://s3.lativ.com.tw/i/30209/30209101/3020910_500.jpg,0,0,1,26
144,Pima 棉圓領T恤-男（ 軍綠 ）,https://s3.lativ.com.tw/i/30209/30209111/3020911_500.jpg,0,0,1,26
144,Pima 棉圓領T恤-男（ 紅色 ）,https://s3.lativ.com.tw/i/30209/30209121/3020912_500.jpg,0,0,1,26
145,Pima 棉圓領T恤-男（ 白色 ）,https://s3.lativ.com.tw/i/30209/30209071/3020907_500.jpg,0,0,1,27
145,Pima 棉圓領T恤-男（ 黑色 ）,https://s3.lativ.com.tw/i/30209/30209081/3020908_500.jpg,0,0,1,27
145,Pima 棉圓領T恤-男（ 深藍 ）,https://s3.lativ.com.tw/i/30209/30209101/3020910_500.jpg,0,0,1,27
145,Pima 棉圓領T恤-男（ 軍綠 ）,https://s3.lativ.com.tw/i/30209/30209111/3020911_500.jpg,0,0,1,27
145,Pima 棉圓領T恤-男（ 紅色 ）,https://s3.lativ.com.tw/i/30209/30209121/3020912_500.jpg,0,0,1,27
146,圓領背心-男（ 麻灰 ）,https://s3.lativ.com.tw/i/34284/34284011/3428401_500.jpg,0,0,1,28
146,圓領背心-男（ 白色 ）,https://s3.lativ.com.tw/i/34284/34284021/3428402_500.jpg,0,0,1,28
146,圓領背心-男（ 藏青 ）,https://s3.lativ.com.tw/i/34284/34284031/3428403_500.jpg,0,0,1,28
146,圓領背心-男（ 黑色 ）,https://s3.lativ.com.tw/i/34284/34284041/3428404_500.jpg,0,0,1,28
147,圓領背心-男（ 麻灰 ）,https://s3.lativ.com.tw/i/34284/34284011/3428401_500.jpg,0,0,1,29
147,圓領背心-男（ 白色 ）,https://s3.lativ.com.tw/i/34284/34284021/3428402_500.jpg,0,0,1,29
147,圓領背心-男（ 藏青 ）,https://s3.lativ.com.tw/i/34284/34284031/3428403_500.jpg,0,0,1,29
147,圓領背心-男（ 黑色 ）,https://s3.lativ.com.tw/i/34284/34284041/3428404_500.jpg,0,0,1,29
148,圓領背心-男（ 麻灰 ）,https://s3.lativ.com.tw/i/34284/34284011/3428401_500.jpg,0,0,1,30
148,圓領背心-男（ 白色 ）,https://s3.lativ.com.tw/i/34284/34284021/3428402_500.jpg,0,0,1,30
